number_offices,activities_conducted,year,job_id,pdf_key,filing_id,number_employees,ein,region,specific_type_activity,total_expenditures,source_url
,,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,,411652782,,,7750,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,Program Services,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,50,411652782,Europe,Evangelism,1141917,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,Program Services,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,2,411652782,North America,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
,,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,,411652782,,,41871,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
,,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,,411652782,Russia & Newly Indep.,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,Program Services,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,16,411652782,,Evangelism/Church,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
,,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,,411652782,,,281333,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,Program Services,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,1,411652782,South Asia,Evangelism thru,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
,,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,,411652782,,,16659,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,Program Services,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,3,411652782,Sub-Saharan Africa,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,Program Services,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,1,411652782,East Asia & Pacific,Evangelism /,15502,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
0,,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,88,411652782,Totals,,1565595,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
,,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,,411652782,,Church Planting,,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
0,Program Services,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,60,411652782,Europe,Evangelism,1262338,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
0,Program Services,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,2,411652782,North America,Evangelism /,34028,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
,,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,,411652782,,Discipleship,,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
0,Program Services,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,20,411652782,Russia & Newly Indep.,Evangelism /,214489,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
,,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,,411652782,States,Church Planting,,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
0,Program Services,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,1,411652782,South America,Evangelism thru,4619,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
,,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,,411652782,,medical work,,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
0,Program Services,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,4,411652782,Sub-Saharan Africa,Evangelism /,34619,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
,,2009,f8317435c0ab51cd383158ea5c3a033d491d12ae7acff53b46d58246accd668b,EIN_411652782_YEAR_2009_FORMTYPE_990.pdf,411652782_2009,,411652782,,Discipleship,,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F41-1652782_990_200912.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(13),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(14),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(15),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(16),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(17),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,Program Services,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,1,411652782,(1) East Asia & Pacific,Evangelism / Church Planting,15502,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,Program Services,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,84,411652782,(2) Europe,Evangelism,1211727,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,Program Services,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,1,411652782,(3) North America,Evangelism / Discipleship,29600,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,Program Services,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,18,411652782,(4) Russia & Newly (5) Indep. States,Evangelism / Church Planting,255465,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,Program Services,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,1,411652782,(6) South America,Evangelism thru medical work,14558,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,Program Services,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,4,411652782,(7) Sub-Saharan Africa,Evangelism / Discipleship,59697,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(8),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(9),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(10),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(11),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,6f392c9ab1ec25ce5386bfddb120884835598af01644c91de9af729bfef1b7b4,EIN_411652782_YEAR_2010_FORMTYPE_990.pdf,411652782_2010,,411652782,(12),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F41-1652782_990_201012.pdf
,,2010,786c11fbd6d4ec9acb0bfef108b02262ca6341369f7b94d987317b0829be490a,EIN_311751509_YEAR_2010_FORMTYPE_990.pdf,311751509_2010,,311751509,Totals,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F31-1751509_990_201006.pdf
,,2009,6963c336da86904baf4c159524ba563618760ca23b488e58ec9537aba4d94598,EIN_540535603_YEAR_2009_FORMTYPE_990.pdf,540535603_2009,,540535603,Totals,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F54-0535603_990_200906.pdf
0,,2010,4dbaccdfaf43433866ad7e68c007ab4888a6c53756962b20deb3c368715ad17b,EIN_540535603_YEAR_2010_FORMTYPE_990.pdf,540535603_2010,0,540535603,Totals,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F54-0535603_990_201006.pdf
,,2009,bfc2e8c805740cff44a63bfbcf6692953b61440c0ecaf1bb8297ad6c295f589c,EIN_363529801_YEAR_2009_FORMTYPE_990.pdf,363529801_2009,,363529801,Totals,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F36-3529801_990_200910.pdf
0,"TO ASSIST NEEDY JEWISH FAMILIES, PRIMARILY BASED OR LIVING IN ISRAEL",2010,d3dbfb1d19402558b89d3455c1bbfbf54f2384e9c6f43c8b5f073aa085f6144b,EIN_363529801_YEAR_2010_FORMTYPE_990.pdf,363529801_2010,0,363529801,MIDDLE EAST,PROVIDE FUNDS FOR THE BENEFIT OF NEEDY INSTITUTIONS OR FAMILIES LIVING IN ISRAEL.,1003948,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F36-3529801_990_201010.pdf
0,,2010,d3dbfb1d19402558b89d3455c1bbfbf54f2384e9c6f43c8b5f073aa085f6144b,EIN_363529801_YEAR_2010_FORMTYPE_990.pdf,363529801_2010,0,363529801,Totals,,1003948,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F36-3529801_990_201010.pdf
0,Program Services,2010,b0ce589a5fe4d3a51299ae53d29facfe84d0b7b9caca0e004688bc6ace1fdb75,EIN_950549600_YEAR_2010_FORMTYPE_990.pdf,950549600_2010,1,950549600,Russia and the Newly Independent States,STUDY ABROAD,137776,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-0549600_990_201006.pdf
0,Program Services,2010,b0ce589a5fe4d3a51299ae53d29facfe84d0b7b9caca0e004688bc6ace1fdb75,EIN_950549600_YEAR_2010_FORMTYPE_990.pdf,950549600_2010,1,950549600,Europe (Including Iceland and Greenland),STUDY ABROAD,267172,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-0549600_990_201006.pdf
0,Program Services,2010,b0ce589a5fe4d3a51299ae53d29facfe84d0b7b9caca0e004688bc6ace1fdb75,EIN_950549600_YEAR_2010_FORMTYPE_990.pdf,950549600_2010,0,950549600,Central America and the Caribbean,STUDY ABROAD,35906,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-0549600_990_201006.pdf
0,Program Services,2010,b0ce589a5fe4d3a51299ae53d29facfe84d0b7b9caca0e004688bc6ace1fdb75,EIN_950549600_YEAR_2010_FORMTYPE_990.pdf,950549600_2010,1,950549600,East Asia and the Pacific,STUDY ABROAD,70122,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-0549600_990_201006.pdf
0,Program Services,2010,b0ce589a5fe4d3a51299ae53d29facfe84d0b7b9caca0e004688bc6ace1fdb75,EIN_950549600_YEAR_2010_FORMTYPE_990.pdf,950549600_2010,0,950549600,South Asia,STUDY ABROAD,18705,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-0549600_990_201006.pdf
0,Program Services,2010,b0ce589a5fe4d3a51299ae53d29facfe84d0b7b9caca0e004688bc6ace1fdb75,EIN_950549600_YEAR_2010_FORMTYPE_990.pdf,950549600_2010,0,950549600,Sub-Saharan Africa,STUDY ABROAD,29807,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-0549600_990_201006.pdf
0,,2010,b0ce589a5fe4d3a51299ae53d29facfe84d0b7b9caca0e004688bc6ace1fdb75,EIN_950549600_YEAR_2010_FORMTYPE_990.pdf,950549600_2010,3,950549600,Totals,,559488,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-0549600_990_201006.pdf
1,Program,2009,e0ad041af8ad0006a9bbb5a5af93086d0d215c24271a26005f48308c23a6e319,EIN_362434228_YEAR_2009_FORMTYPE_990.pdf,362434228_2009,1,362434228,India,"Oversight of schools and all related activities for sponsored children, primarily Partnership",293146,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2434228_990_200906.pdf
1,,2009,e0ad041af8ad0006a9bbb5a5af93086d0d215c24271a26005f48308c23a6e319,EIN_362434228_YEAR_2009_FORMTYPE_990.pdf,362434228_2009,1,362434228,Totals,,293146,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2434228_990_200906.pdf
1,Program,2010,eaa35b101452287759e7cb6d8ceb8fcb8ad7a9346728281e6a032bf87ee37582,EIN_362434228_YEAR_2010_FORMTYPE_990.pdf,362434228_2010,1,362434228,India,"To support and train church and missionary workers and provide medical care Oversight of schools and all related activities for sponsored children, primarily Partnership Mission Society",1588281,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F36-2434228_990_201006.pdf
1,,2010,eaa35b101452287759e7cb6d8ceb8fcb8ad7a9346728281e6a032bf87ee37582,EIN_362434228_YEAR_2010_FORMTYPE_990.pdf,362434228_2010,1,362434228,Totals,,1588281,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F36-2434228_990_201006.pdf
0,Program Services,2009,2127565d9d4acafd4298d3300916e44edaf97aa12834fc5a8731eca4dc76ae17,EIN_363125209_YEAR_2009_FORMTYPE_990.pdf,363125209_2009,0,363125209,Central America and the Caribbean,INSURANCE,1965331,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F36-3125209_990_200909.pdf
0,,2009,2127565d9d4acafd4298d3300916e44edaf97aa12834fc5a8731eca4dc76ae17,EIN_363125209_YEAR_2009_FORMTYPE_990.pdf,363125209_2009,0,363125209,Totals,,1965331,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F36-3125209_990_200909.pdf
0,Program Services,2010,6898da353fcd60fbf010f24f5a4d1ced7aa09d4233c890b4fbeb8f8de6c6c2b9,EIN_363125209_YEAR_2010_FORMTYPE_990.pdf,363125209_2010,0,363125209,Central America and the Caribbean,Insurance,1926572,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F36-3125209_990_201009.pdf
0,,2010,6898da353fcd60fbf010f24f5a4d1ced7aa09d4233c890b4fbeb8f8de6c6c2b9,EIN_363125209_YEAR_2010_FORMTYPE_990.pdf,363125209_2010,0,363125209,Totals,,1926572,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F36-3125209_990_201009.pdf
0,"PROGRAMS (STAY ALIVE), PROGRAM SERVICES, FUNDRAISING",2010,65371daa4ea34905cff9be4db089df70354756e6caaf509cb8e99e387396ad0a,EIN_161569622_YEAR_2010_FORMTYPE_990.pdf,161569622_2010,0,161569622,"WESTERN AFRICA (GHANA, LIBERIA, NIGERIA, SIERRA LEONE)","USUAL BUSINESS MANAGEMENT ACTIVITIES, OFFICE MANAGEMENT, BOOKKEEPING, LOCAL LAWS AND ORDINANCES OVERSIGHT OF STAY ALIVE PROGRAM",14787,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F16-1569622_990_201012.pdf
0,"PROGRAMS PROGRAM SERVICES,PROJECTS SELF-SUSTAINABILITY EFFORTS, FUNDRAISING",2010,65371daa4ea34905cff9be4db089df70354756e6caaf509cb8e99e387396ad0a,EIN_161569622_YEAR_2010_FORMTYPE_990.pdf,161569622_2010,0,161569622,"EASTERN AFRICA (MADAGASCAR, KENYA, TANZANIA, UGANDA)","USUAL BUSINESS MANAGEMENT ACTIVITIES, OFFICE MANAGEMENT, BOOKKEEPING, LOCAL LAWSAND ORDINANCES, OVERSIGHT OF STAY ALIVE PROGRAM",205270,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F16-1569622_990_201012.pdf
0,VOLUNTEERS ONLY,2010,65371daa4ea34905cff9be4db089df70354756e6caaf509cb8e99e387396ad0a,EIN_161569622_YEAR_2010_FORMTYPE_990.pdf,161569622_2010,0,161569622,CARIBBEAN (HAITI),,26596,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F16-1569622_990_201012.pdf
0,VOLUNTEERS ONLY,2010,65371daa4ea34905cff9be4db089df70354756e6caaf509cb8e99e387396ad0a,EIN_161569622_YEAR_2010_FORMTYPE_990.pdf,161569622_2010,0,161569622,NORTH AMERICA (MEXICO),,600,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F16-1569622_990_201012.pdf
,,2008,651bf3ce8b74a74ac4c9e9a539051368d8e74ef294694766442fed3e80fcaab7,EIN_205806345_YEAR_2008_FORMTYPE_990.pdf,205806345_2008,,205806345,Totals,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F20-5806345_990_200812.pdf
0,PROGRAM SERVICES,2009,d5329abb107b1845daf0d0553d63274499a9b63a3b6333cf20b9316349eac57a,EIN_205806345_YEAR_2009_FORMTYPE_990.pdf,205806345_2009,1,205806345,CENTRAL AMERICA AND THE CARIBBEAN,CONSULTING AND EDUCATION,143402,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F20-5806345_990_200912.pdf
0,PROGRAM SERVICES,2009,d5329abb107b1845daf0d0553d63274499a9b63a3b6333cf20b9316349eac57a,EIN_205806345_YEAR_2009_FORMTYPE_990.pdf,205806345_2009,1,205806345,MIDDLE EAST AND NORTH AFRICA,CONSULTING & EDUCATION,114458,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F20-5806345_990_200912.pdf
0,PROGRAM SERVICES,2009,d5329abb107b1845daf0d0553d63274499a9b63a3b6333cf20b9316349eac57a,EIN_205806345_YEAR_2009_FORMTYPE_990.pdf,205806345_2009,1,205806345,SUB-SAHARA AFRICA,CONSULTING & EDUCATION,639835,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F20-5806345_990_200912.pdf
0,PROGRAM SERVICES,2009,d5329abb107b1845daf0d0553d63274499a9b63a3b6333cf20b9316349eac57a,EIN_205806345_YEAR_2009_FORMTYPE_990.pdf,205806345_2009,1,205806345,SOUTH ASIA,CONSULTING & EDUCATION,135097,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F20-5806345_990_200912.pdf
0,,2009,d5329abb107b1845daf0d0553d63274499a9b63a3b6333cf20b9316349eac57a,EIN_205806345_YEAR_2009_FORMTYPE_990.pdf,205806345_2009,4,205806345,Totals,,1.032.792,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F20-5806345_990_200912.pdf
0,PROGRAM SERVICES,2010,31c9c40fc74b445138902aaa2a9392cd83b41c3b8b41620d5fdccad36d13e3a3,EIN_205806345_YEAR_2010_FORMTYPE_990.pdf,205806345_2010,1,205806345,CENTRAL AMERICA AND THE CARIBBEAN,CONSULTING AND EDUCATION,50000,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F20-5806345_990_201012.pdf
